"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Thopter","tscd","Near Mint","English","","","2026-02-27 23:03:22.970000","24","False","False",""
"1","1","Thopter","tscd","Near Mint","English","","","2026-02-25 02:50:15.557000","11","False","False",""
"1","1","Thopter","tbro","Near Mint","English","","","2026-02-17 11:47:24.653000","10","False","False",""
"1","1","Thopter","tbro","Near Mint","English","","","2026-02-25 01:38:37.413000","10","False","False",""
"1","1","Thopter","tbrc","Near Mint","English","","","2026-02-24 17:04:37.497000","6","False","False",""
"1","1","Thopter","tbro","Near Mint","English","","","2026-02-14 12:16:29.313000","10","False","False",""
"1","1","Thopter Shop","brc","Near Mint","English","","","2025-12-25 23:52:22.833000","19","False","False",""
"1","1","Thopter Spy Network","brc","Near Mint","English","","","2025-12-25 23:50:23.567000","97","False","False",""
"1","1","Thornvault Forager","pblb","Near Mint","English","","","2025-12-26 23:10:15.737000","197p","False","False",""
"1","1","Thornwood Falls","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","396","False","False",""
"1","1","Thornwood Falls","dft","Near Mint","English","","","2025-08-17 01:26:46.997000","266","False","False",""
"1","1","Thornwood Falls","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","314","False","False",""
"1","1","Thornwood Falls","fdn","Near Mint","English","","","2025-02-08 00:46:56.297000","269","False","False",""
"1","1","Thornwood Falls","40k","Near Mint","English","","","2025-12-26 01:32:23.650000","302","False","False",""
"1","1","Thought Monitor","brc","Near Mint","English","","","2025-12-26 23:10:15.737000","98","False","False",""
"1","1","Thought Monitor","mkc","Near Mint","English","","","2025-12-26 23:10:15.737000","121","False","False",""
"1","1","Thought Scour","2x2","Near Mint","English","","","2025-11-21 15:49:54.033000","351","False","False","0.36"
"1","1","Thought Vessel","pip","Near Mint","English","","","2025-09-01 17:56:49.210000","251","False","False",""
"1","1","Thought Vessel","scd","Near Mint","English","","","2026-02-18 08:51:05.883000","285","False","False",""
"1","1","Thought Vessel","brc","Near Mint","English","","","2025-12-26 23:10:15.737000","167","False","False",""
"1","1","Thought Vessel","mkc","Near Mint","English","","","2025-08-21 00:19:14.603000","245","False","False",""
"1","1","Thoughtbound Phantasm","mkc","Near Mint","English","","","2025-12-20 13:12:32.697000","122","False","False",""
"1","1","Thoughtpicker Witch","rav","Good (Lightly Played)","English","","","2025-08-23 13:59:47.297000","109","False","False","0.66"
"1","1","Thoughtseize","otp","Near Mint","English","","","2025-11-25 01:47:44.867000","20","False","False",""
"1","1","Thraben Charm","mh3","Near Mint","English","","","2025-02-11 08:26:56.370000","45","False","False",""
"2","2","Thraben Charm","mh3","Near Mint","English","","","2025-02-08 22:57:34.783000","45","False","False",""
"1","1","Thraben Inspector","inr","Near Mint","English","","","2025-08-17 02:31:15.967000","301","False","False",""
"1","1","Thragtusk","ncc","Near Mint","English","","","2025-12-25 23:02:09.947000","316","False","False",""
"1","1","Three Dog, Galaxy News DJ","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","120","False","False",""
"1","1","Three Steps Ahead","otj","Near Mint","English","foil","","2026-03-03 03:52:52.540000","323","False","False",""
"1","1","Three Visits","soc","Near Mint","English","","","2026-05-08 12:01:13.260000","289","False","False",""
"1","1","Three-Headed Goblin","ust","Near Mint","English","","","2025-06-11 00:32:00.917000","99","False","False",""
"1","1","Thrill of Possibility","fdn","Near Mint","English","","","2025-02-11 08:26:56.370000","210","False","False",""
"1","1","Thrill of Possibility","one","Near Mint","English","","","2025-08-30 16:38:19.687000","151","False","False",""
"1","1","Thrill of Possibility","one","Near Mint","English","","","2025-02-11 08:26:56.370000","151","False","False",""
"1","1","Thrill-Kill Assassin","rvr","Near Mint","English","","","2025-08-17 02:18:04.837000","94","False","False",""
"1","1","Thrill-Kill Disciple","pip","Near Mint","English","","","2025-12-20 13:07:53.013000","68","False","False",""
"1","1","Thriving Bluff","ncc","Near Mint","English","","","2025-12-26 01:47:31.523000","438","False","False",""
"1","1","Thriving Bluff","j25","Near Mint","English","","","2025-08-17 01:26:46.997000","775","False","False",""
"1","1","Thriving Grove","tmc","Near Mint","English","","","2026-03-09 11:34:25.013000","77","False","False",""
"1","1","Thriving Grove","ncc","Near Mint","English","","","2025-12-26 01:47:31.523000","439","False","False",""
"1","1","Thriving Grove","j25","Near Mint","English","","","2025-08-17 01:26:46.997000","776","False","False",""
"1","1","Thriving Heath","dsc","Near Mint","English","","","2025-12-22 04:43:25.107000","315","False","False",""
"1","1","Thriving Heath","j25","Near Mint","English","","","2025-08-17 01:26:46.997000","777","False","False",""
"1","1","Thriving Isle","clu","Near Mint","English","","","2025-04-19 14:01:28.643000","252","False","False",""
"1","1","Thriving Isle","tmc","Near Mint","English","","","2026-03-09 11:34:25.013000","78","False","False",""
"1","1","Thriving Isle","dsc","Near Mint","English","","","2025-12-22 04:43:25.107000","316","False","False",""
"1","1","Thriving Isle","j25","Near Mint","English","","","2025-08-17 01:26:46.997000","778","False","False",""
"1","1","Thriving Moor","tmc","Near Mint","English","","","2026-03-09 11:34:25.013000","79","False","False",""
"1","1","Thriving Moor","ncc","Near Mint","English","","","2025-12-26 01:47:31.523000","442","False","False",""
"1","1","Thriving Moor","dsc","Near Mint","English","","","2025-12-22 04:43:25.107000","317","False","False",""
"1","1","Thriving Moor","cmm","Near Mint","English","","","2025-08-17 01:26:46.997000","433","False","False",""
"1","1","Thriving Skyclaw","mh3","Near Mint","English","","","2025-02-11 08:27:00.777000","141","False","False",""
"1","1","Thrumming Hivepool","eoe","Near Mint","English","","","2025-11-25 01:46:54.547000","247","False","False",""
"1","1","Thrun, Breaker of Silence","one","Near Mint","English","","","2025-02-11 08:27:00.777000","186","False","False",""
"1","1","Thunderbreak Regent","scd","Near Mint","English","","","2025-12-20 13:07:53.013000","163","False","False",""
"1","1","Thunderclap Drake","otc","Near Mint","English","","","2025-12-26 23:10:15.737000","17","False","False",""
"1","1","Thunderclap Wyvern","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","251","False","False",""
"1","1","Thunderfoot Baloth","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","201","False","False",""
"1","1","Thunderfoot Baloth","scd","Near Mint","English","","","2025-12-20 13:07:01.870000","213","False","False",""
"1","1","Thunderhead Gunner","dft","Near Mint","English","","","2026-01-12 23:13:43.773000","148","False","False",""
"1","1","Thundering Broodwagon","dft","Near Mint","English","","","2025-02-11 08:27:00.777000","328","False","False",""
"1","1","Thundering Broodwagon","dft","Near Mint","English","","","2026-01-12 23:08:03.897000","225","False","False",""
"1","1","Thundering Broodwagon","dft","Near Mint","English","","","2025-02-08 01:47:46.343000","225","False","False",""
"1","1","Thundering Raiju","neo","Near Mint","English","foil","","2025-08-17 02:16:21.597000","166","False","False",""
"1","1","Thundermaw Hellkite","scd","Near Mint","English","","","2025-11-20 20:30:32.080000","164","False","False",""
"1","1","Thwip!","spm","Near Mint","English","","","2026-02-06 01:41:48.397000","20","False","False",""
"1","1","Thwip!","spm","Near Mint","English","","","2026-06-14 22:53:40.537000","20","False","False",""
"1","1","Ticket Booth // Tunnel of Hate","dsk","Near Mint","English","","","2025-02-11 08:27:00.777000","158","False","False",""
"1","1","Ticket Tortoise","dft","Near Mint","English","","","2026-01-12 23:08:30.183000","245","False","False",""
"1","1","Ticket Tortoise","dft","Near Mint","English","","","2025-07-07 03:10:01.027000","245","False","False",""
"1","1","Tide Skimmer","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","62","False","False",""
"1","1","Timber Gorge","scd","Near Mint","English","","","2025-11-20 20:51:48.867000","328","False","False",""
"3","3","Timberland Guide","mid","Near Mint","English","","","2024-11-09 13:30:27.107000","202","False","False",""
"1","1","Timberland Guide","mid","Near Mint","English","","","2025-08-17 01:57:00.577000","202","False","False",""
"1","1","Time Bends to My Will","dsc","Near Mint","English","","","2025-01-30 01:12:26.417000","357","False","False",""
"1","1","Time Wipe","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","237","False","False",""
"1","1","Time Wipe","scd","Near Mint","English","","","2025-12-20 13:07:01.870000","252","False","False",""
"1","1","Timely Ward","dsc","Near Mint","English","","","2025-12-26 23:10:15.737000","107","False","False",""
"1","1","Timid Shieldbearer","ecl","Near Mint","English","","","2026-02-06 02:00:52.383000","39","False","False",""
"1","1","Tinder Wall","ice","Good (Lightly Played)","English","","","2025-02-10 13:32:31.687000","270","False","False","0.56"
"1","1","Tiny","tmkc","Near Mint","English","","","2026-02-25 01:38:37.413000","21","False","False",""
"1","1","Tireless Tracker","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","190","False","False",""
"1","1","Tireless Tracker","pip","Near Mint","English","","","2025-12-20 13:07:53.013000","207","False","False",""
"1","1","Titan Hunter","scd","Near Mint","English","","","2025-12-20 13:07:53.013000","112","False","False",""
"1","1","Titania, Nature's Force","dsc","Near Mint","English","","","2025-12-26 23:10:15.737000","202","False","False",""
"1","1","Titanic Growth","one","Near Mint","English","","","2025-02-11 08:27:00.777000","187","False","False",""
"1","1","Titanic Growth","one","Near Mint","English","","","2024-11-10 05:33:39.020000","187","False","False",""
"1","1","Titan's Grave","sos","Near Mint","English","","","2026-05-08 11:05:31.203000","266","False","False",""
"1","1","Titan's Strength","j25","Near Mint","English","","","2025-05-25 13:56:55.650000","603","False","False",""
"1","1","Titans' Vanguard","mh3","Near Mint","English","","","2025-02-11 08:27:00.777000","206","False","False",""
"1","1","Titans' Vanguard","mh3","Near Mint","English","","","2025-02-08 22:41:36.087000","206","False","False",""
"1","1","Tivit, Seller of Secrets","ncc","Near Mint","English","","","2025-07-24 15:24:35.073000","10","False","False",""
"1","1","Tocasia's Dig Site","mkc","Near Mint","English","","","2025-12-20 13:52:42.830000","308","False","False",""
"1","1","Tocasia's Onulet","bro","Near Mint","English","","","2025-08-17 02:31:15.967000","39","False","False",""
"1","1","Tocasia's Welcome","tdc","Near Mint","English","","","2025-12-26 23:10:15.737000","135","False","False",""
"1","1","Together Forever","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","44","False","False",""
"1","1","Tokka & Rahzar, Unsupervised","tmc","Near Mint","English","","","2026-03-09 11:57:39.163000","28","False","False",""
"1","1","Tolarian Terror","fdn","Near Mint","English","","","2025-07-07 03:02:44.170000","167","False","False",""
"1","1","Tolarian Terror","fdn","Near Mint","English","foil","","2025-07-07 03:03:29.003000","167","False","False",""
"1","1","Tolarian Terror","dmu","Near Mint","English","","","2024-11-25 04:57:35.070000","72","False","False",""
"1","1","Tolls of War","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","245","False","False",""
"1","1","Tome Blast","sos","Near Mint","English","","","2026-05-08 12:03:04.813000","135","False","False",""
"1","1","Toph, the First Metalbender","tla","Near Mint","English","","","2025-12-27 01:34:10.810000","247","False","False",""
"1","1","Topiary Stomper","snc","Near Mint","English","","","2025-11-21 15:46:48.793000","160","False","False",""
"1","1","Torch Courier","grn","Near Mint","English","","","2026-02-24 16:51:12.733000","119","False","False","0.27"
"1","1","Torgal, A Fine Hound","fin","Near Mint","English","","","2025-08-17 01:57:00.577000","208","False","False",""
"1","1","Totally Lost","rvr","Near Mint","English","","","2025-08-17 02:28:09.560000","64","False","False",""
"1","1","Tower Geist","inr","Near Mint","English","","","2025-08-17 02:28:09.560000","93","False","False",""
"1","1","Town Gossipmonger // Incited Rabble","inr","Near Mint","English","foil","","2025-08-17 01:48:18.500000","46","False","False",""
"1","1","Toxic Deluge","mkc","Near Mint","English","","","2025-08-21 00:19:50.327000","142","False","False",""
"1","1","Toxicrene","40k","Near Mint","English","","","2025-12-25 22:22:14.977000","101","False","False",""
"1","1","Toy","tdsk","Near Mint","English","","","2026-01-13 00:46:35.960000","7","False","False",""
"1","1","Tractor Beam","eoe","Near Mint","English","","","2025-08-15 23:10:59.757000","82","False","False",""
"1","1","Trade Route Envoy","tdm","Near Mint","English","","","2025-04-12 21:26:38.993000","163","False","False",""
"1","1","Trade Route Envoy","tdm","Near Mint","English","","","2025-04-12 21:46:51.113000","163","False","False",""
"1","1","Trade the Helm","dft","Near Mint","English","","","2026-01-12 23:13:43.773000","69","False","False",""
"1","1","Tragic Slip","inr","Near Mint","English","","","2025-08-17 02:18:04.837000","134","False","False",""
"1","1","Tragic Slip","inr","Near Mint","English","","","2025-02-26 22:59:28.610000","134","False","False",""
"1","1","Tragic Trajectory","eoe","Near Mint","English","","","2025-08-15 23:20:27.733000","122","False","False",""
"1","1","Trail of Mystery","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","203","False","False",""
"1","1","Tranquil Cove","tdm","Near Mint","English","foil","","2025-04-12 21:18:06.650000","270","False","False",""
"4","4","Tranquil Cove","neo","Near Mint","English","","","2024-11-25 04:57:46.890000","280","False","False",""
